"Date","date_start","date_end","Type","Content","Summary","Gallery","News (List)","ID","Created Date","Updated Date","Owner"
"October 31, 2025",2025-10-31T00:00:00Z,2025-10-31T00:00:00Z,"Internal","MEIC Lab congratulates Dr. Jonathan Boyack on the successful defense of his Ph.D. dissertation, “Engineering-Soft-Power: A New Engineering Approach through Visual Intelligence, Machine Learning, and Hyper-Realistic Digital Twin,”  in Mechanical Engineering at SUNY Korea  under Professor Jongseong Brad Choi. His work introduces the unifying concept of Engineering-Soft-Power, spanning AI-driven machine learning, computer vision, visual analytics, non-contact sensing, digital twins, VR, and the metaverse, and demonstrates it through representative case studies: (1) a sensorless EV energy-consumption prediction method validated with Tesla Model S driving logs; (2) ML + photogrammetry for data localization/extraction validated on a 5,000-ton ship engine with 6,000+ images; and (3) a remote inspection pipeline using neural rendering/3D Gaussian splatting to build hyper-realistic replicas for advanced digital-twin and VR/metaverse applications—underscoring the growing impact of visual intelligence on reliable, remote engineering practice.","Ph.D. Boyack Denfense","[{""description"":"""",""fileName"":""20251031_1.jpg"",""slug"":""080b1e_6c808c8fd64c4d96806f1b675d70551b~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_6c808c8fd64c4d96806f1b675d70551b~mv2.jpg/20251031_1.jpg#originWidth=2250&originHeight=1500"",""title"":""20251031_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1500,""width"":2250}},{""description"":"""",""fileName"":""20251031_2.jpg"",""slug"":""080b1e_e4f9e6cb3dd04b0983a810cefb5ccfe3~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_e4f9e6cb3dd04b0983a810cefb5ccfe3~mv2.jpg/20251031_2.jpg#originWidth=1688&originHeight=1125"",""title"":""20251031_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1125,""width"":1688}},{""description"":"""",""fileName"":""20251031_3.jpg"",""slug"":""080b1e_95bd9ee4edb24cca8d125584357c5098~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_95bd9ee4edb24cca8d125584357c5098~mv2.jpg/20251031_3.jpg#originWidth=2250&originHeight=1500"",""title"":""20251031_3.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1500,""width"":2250}}]","/news-1/","8d4630a5-72d8-419a-83cd-d18bd319a472",2026-03-14T09:50:06Z,2026-04-19T09:47:12Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"September 23, 2025",2025-09-23T00:00:00Z,2025-09-23T00:00:00Z,"External","On September 23, 2025, Prof. Jongseong Choi delivered an invited lecture at the ""Nuclear & Energy Sector Workshop"" hosted by the Korean Society for Noise and Vibration Engineering (KSNVE) at KAERI. Under the theme of advanced monitoring for nuclear power plants, Prof. Choi presented on ""Structure Anomaly Diagnosis Technology based on Digital Twin with Hyper-realistic Visual Intelligence."" ​(초실감 시각지능을 활용한 디지털트윈 기반 구조물 이상진단 기술) The talk highlighted MEIC Lab’s cutting-edge approach that integrates Neural Rendering with traditional structural health monitoring (SHM). By leveraging visual intelligence to create hyper-realistic digital twins, our research aims to solve critical maintenance challenges in high-risk environments like nuclear facilities. We continue to bridge the gap between computer vision and mechanical engineering to ensure the safety and reliability of critical infrastructure.","Invited Lecture at 2025 KSNVE","[{""description"":"""",""fileName"":""060226_원자력에너지부문워크숍_edited.jpg"",""slug"":""c34d7e_6aa9a306cc1548b1b1cd308864e5d928~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_6aa9a306cc1548b1b1cd308864e5d928~mv2.jpg/060226_%25EC%259B%2590%25EC%259E%2590%25EB%25A0%25A5%25EC%2597%2590%25EB%2584%2588%25EC%25A7%2580%25EB%25B6%2580%25EB%25AC%25B8%25EC%259B%258C%25ED%2581%25AC%25EC%2588%258D_edited.jpg#originWidth=919&originHeight=689"",""title"":""060226_원자력에너지부문워크숍_edited.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":689,""width"":919}},{""description"":"""",""fileName"":""060226_원자력에너지부문워크숍_edited.jpg"",""slug"":""c34d7e_cb160b7cb3a54911822fcba442d6cdf1~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_cb160b7cb3a54911822fcba442d6cdf1~mv2.jpg/060226_%25EC%259B%2590%25EC%259E%2590%25EB%25A0%25A5%25EC%2597%2590%25EB%2584%2588%25EC%25A7%2580%25EB%25B6%2580%25EB%25AC%25B8%25EC%259B%258C%25ED%2581%25AC%25EC%2588%258D_edited.jpg#originWidth=919&originHeight=689"",""title"":""060226_원자력에너지부문워크숍_edited.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":689,""width"":919}}]","/news-1/","90704af9-e4af-4567-9aa3-397651839274",2026-03-14T09:50:06Z,2026-04-19T09:22:03Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"November 30, 2022",2022-11-30T00:00:00Z,2022-11-30T00:00:00Z,"External","MEIC Lab members (Jonathan Boyack, Ricardo Ortiz, Jee Won Lee, and Jongseong Brad Choi) was awarded ""Top Prize (최우수상)"" in the ""2022 Global Product-Service Localization Research Award (2022년 글로벌 제품서비스 현지화 연구회)"". This project provided us to create a connection to local companies, and won the competition with our idea suggestion. Congratulations!","Top Prize Award at 2022 Global Product-Service Localization Research Award","[{""description"":"""",""fileName"":""20221130_1.jpg"",""slug"":""754fc9_8ae6e90af8f54580ab3697dc28cff328~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_8ae6e90af8f54580ab3697dc28cff328~mv2.jpg/20221130_1.jpg#originWidth=3072&originHeight=2305"",""title"":""20221130_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2305,""width"":3072}},{""description"":"""",""fileName"":""20221130_2.jpg"",""slug"":""754fc9_4b3d4434c5004fa080fdf77b0c34c95d~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_4b3d4434c5004fa080fdf77b0c34c95d~mv2.jpg/20221130_2.jpg#originWidth=3072&originHeight=2305"",""title"":""20221130_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":2305,""width"":3072}}]","/news-1/","92b96219-b54b-48d4-abf2-51178a400f92",2026-03-14T09:50:06Z,2026-04-19T09:36:27Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"May 20, 2026",2026-05-20T03:00:00Z,2026-05-20T03:00:00Z,"External","On May 20th, members of the MEIC Lab attended a special guest seminar hosted by the Department of Mechanical Engineering. We had the privilege of hearing from Yejin Kong, Strategic Growth Leader from TOFF Mobility Co., Ltd., who delivered an inspiring presentation entitled, ""Trends and Key Challenges in the Electric Aircraft Industry"" We greatly appreciate the department for organizing this valuable event and Yejin Kong for sharing her expertise.","MEIC Invited Seminar","[{""description"":"""",""fileName"":""20260520_1.jpg"",""slug"":""c34d7e_3419f821c29944409a912d6b2a744eec~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_3419f821c29944409a912d6b2a744eec~mv2.jpg/20260520_1.jpg#originWidth=705&originHeight=529"",""title"":""20260520_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":529,""width"":705}},{""description"":"""",""fileName"":""20260520_2.jpg"",""slug"":""c34d7e_b456679ae3964fc5a9d80e07aa2c5591~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_b456679ae3964fc5a9d80e07aa2c5591~mv2.jpg/20260520_2.jpg#originWidth=4032&originHeight=3024"",""title"":""20260520_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""20260520_3.jpg"",""slug"":""c34d7e_2fb48b851afa45029a345ee22efabba8~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_2fb48b851afa45029a345ee22efabba8~mv2.jpg/20260520_3.jpg#originWidth=4032&originHeight=3024"",""title"":""20260520_3.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}}]","/news-1/","93f6e59d-b0f6-4bba-a592-7afa9df07997",2026-05-20T09:21:15Z,2026-05-28T10:47:17Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"May 9, 2023",2023-05-09T00:00:00Z,2023-05-09T00:00:00Z,"External","Prof. Choi was invited to deliver a talk entitled ""LogPath: Log Data-Based Energy Consumption Model Analysis to Enable Path Optimization of An Electric Vehicle"" at Vehicle & Mobility Systems Department (VMS) and Systems Assessment Center (SAC) at Argonne National Lab, Lemont, IL, USA, on May 9, 2023.","Invited Talk at Argonne National Lab","[{""description"":"""",""fileName"":""Argonne오전세미나.jpg"",""slug"":""56ae54_e5d5eff1e79e4c9b88584bedf4fd3ff5~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/56ae54_e5d5eff1e79e4c9b88584bedf4fd3ff5~mv2.jpg/Argonne%25EC%2598%25A4%25EC%25A0%2584%25EC%2584%25B8%25EB%25AF%25B8%25EB%2582%2598.jpg#originWidth=4032&originHeight=3024"",""title"":""Argonne오전세미나.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""Argonne오후세미나.jpg"",""slug"":""56ae54_62382cb335a746b3a7584c59329830a2~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/56ae54_62382cb335a746b3a7584c59329830a2~mv2.jpg/Argonne%25EC%2598%25A4%25ED%259B%2584%25EC%2584%25B8%25EB%25AF%25B8%25EB%2582%2598.jpg#originWidth=1440&originHeight=1080"",""title"":""Argonne오후세미나.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1080,""width"":1440}}]","/news-1/","963cde24-d8af-49b6-adbf-d6137e224edf",2026-03-14T09:50:06Z,2026-04-19T09:35:12Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"June 28-30, 2023",2023-06-28T00:00:00Z,2023-06-30T00:00:00Z,"External","During the Advanced Smart Materials and Structures (ASMaS) 2023 Conference in Ho Chi Minh City, Vietnam, from June 28th-30th, 2023, Jonathan Boyack presented his work entitled “An Automated Falling Hazard Assessment of High-Rise Buildings Using Transfer Learning and Orthophoto Generation” with co- author Jongseong Brad Choi. Ricardo Ortiz also presented his work entitled “Development of RTK-GPS Engaged Autonomous Mobility: Implementation and Analysis for Structural Health Monitoring Application” with co-authors Alfredo Valenzuela, and Jongseong Brad Choi.","2023 ASMaS Conference","[{""description"":"""",""fileName"":""20230628_1.jpg"",""slug"":""080b1e_2c459c65cf0942708de45ab932cb7255~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_2c459c65cf0942708de45ab932cb7255~mv2.jpg/20230628_1.jpg#originWidth=4032&originHeight=3024"",""title"":""20230628_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""20230628_2.jpg"",""slug"":""080b1e_2068bd087b064eb7a41d3ed013996c44~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_2068bd087b064eb7a41d3ed013996c44~mv2.jpg/20230628_2.jpg#originWidth=4032&originHeight=3024"",""title"":""20230628_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""20230628_3.jpg"",""slug"":""080b1e_5db709bd2c004480b075ed537eafeb4f~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_5db709bd2c004480b075ed537eafeb4f~mv2.jpg/20230628_3.jpg#originWidth=2250&originHeight=1598"",""title"":""20230628_3.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1598,""width"":2250}}]","/news-1/","99419bef-07ca-4643-a382-bb6a251a9850",2026-03-14T09:50:06Z,2026-04-19T09:33:23Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"September 23, 2022",2022-09-23T00:00:00Z,2022-09-23T00:00:00Z,"External","Prof. Jongseong Brad Choi was invited to deliver a seminar at Inha University, in their Dept. Architecture Engineering Seminar Series. His talk was entitled “Computer Vision engaged Infrastructure Remote Sensing","Invited Talk at Inha University","[{""description"":"""",""fileName"":""23Sep2022.JPG"",""slug"":""754fc9_21042befd7f640e196bfe7fe70ff839b~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_21042befd7f640e196bfe7fe70ff839b~mv2.jpg/23Sep2022.JPG#originWidth=5472&originHeight=3648"",""title"":""23Sep2022.JPG"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3648,""width"":5472}}]","/news-1/","9c3205f7-3440-4f82-94a3-4fc7424f50e3",2026-03-14T09:50:06Z,2026-04-19T09:39:49Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"December 10, 2024",2024-12-10T00:00:00Z,2024-12-10T00:00:00Z,"External","The MEIC Lab hosted a special seminar featuring Dr. Dae-Un Sung, Research Fellow at Hyundai Motor Group, on December 10, 2024, at SUNY Korea. Dr. Sung shared his expertise on ""Future Mobility PHM Technology Development,"" covering topics such as vehicle prognostics and health management (PHM), durability and degradation improvements, and performance balancing technologies for high-performance vehicles.","Seminar/Invited Talk Hyundai Motor Group","[{""description"":"""",""fileName"":""20241210_1.jpg"",""slug"":""080b1e_fced4057993548faae9811f062168971~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_fced4057993548faae9811f062168971~mv2.jpg/20241210_1.jpg#originWidth=2250&originHeight=1500"",""title"":""20241210_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1500,""width"":2250}}]","/news-1/","a09c5d45-470c-444f-9d7d-895e81dccec9",2026-03-14T09:50:06Z,2026-04-19T09:29:22Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"June 25 - 26, 2026",2026-06-25T03:00:00Z,2026-06-26T03:00:00Z,"External","MEIC researchers recently attended the PHM Korea 2026 conference held in Busan. Notably, Ph.D. candidate, Hansol Lim, delivered an insightful oral presentation, while other members successfully shared their latest findings through poster presentations. During the event, our team engaged in valuable discussions with experts in the field of system reliability and health management. Great job to everyone for their hard work and successful presentations!","PHM 2026 Korea","[{""description"":"""",""fileName"":""20260625_1.jpeg"",""slug"":""c34d7e_db800c98a0e544d0809bf1d1af321cb5~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_db800c98a0e544d0809bf1d1af321cb5~mv2.jpeg/20260625_1.jpeg#originWidth=5712&originHeight=4284"",""title"":""20260625_1.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":4284,""width"":5712}},{""description"":"""",""fileName"":""20260625_2.jpg"",""slug"":""c34d7e_10eccc579441453aacba48ffe71850c9~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_10eccc579441453aacba48ffe71850c9~mv2.jpg/20260625_2.jpg#originWidth=4032&originHeight=3024"",""title"":""20260625_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}}]","/news-1/","a3cb8689-3232-4f1f-93a2-74560178ed70",2026-06-28T23:32:56Z,2026-07-08T16:18:28Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"July 1, 2022",2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,"External","Jonathan Boyack, a Ph.D. student, delivered a presentation session entitled “Enhancing Electric Vehicle Path Optimization Exploiting Real-Time Log Data Analysis” at PHM Korea 2022: PHM for Industrial Digital Platform held in Seoul, South Korea, June 29 – July 1.","2022 PHM Korea Conference","[{""description"":"""",""fileName"":""Jonathan_PHMConference.PNG"",""slug"":""754fc9_ad7f659020274b0383730d9b29ae869a~mv2.png"",""alt"":"""",""src"":""wix:image://v1/754fc9_ad7f659020274b0383730d9b29ae869a~mv2.png/Jonathan_PHMConference.PNG#originWidth=2778&originHeight=1284"",""title"":""Jonathan_PHMConference.PNG"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1284,""width"":2778}},{""description"":"""",""fileName"":""jonathan_presenting.jpeg"",""slug"":""754fc9_2557e001c95d43ffa6d94c4a67a9aa6a~mv2.jpeg"",""alt"":"""",""src"":""wix:image://v1/754fc9_2557e001c95d43ffa6d94c4a67a9aa6a~mv2.jpeg/jonathan_presenting.jpeg#originWidth=4032&originHeight=3024"",""title"":""jonathan_presenting.jpeg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}}]","/news-1/","aa858e2b-87cb-477c-9a3a-858b60e657ca",2026-03-14T09:50:06Z,2026-04-19T09:40:06Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"November 21, 2024",2024-11-21T00:00:00Z,2024-11-21T00:00:00Z,"External","Hansol Lim, Ph. D Student, was awarded the Grand Prize for their presentation titled ""Physics-Based Neural Network for Electric Vehicle Energy Prediction"" at the 2024 Joint Conference of the Chungcheong Branch of the Korean Society of Mechanical Engineers (KSME) & KIMM DX Strategy Research Division, held at the Mechanical Engineering AI/DX Idea Competition. Congratulations Hansol!","Grand Prize Award of 2024 KSME&KIMM ","[{""description"":"""",""fileName"":""20241121_1.jpg"",""slug"":""080b1e_b1699105bfbb4f588da52568a59f3f06~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_b1699105bfbb4f588da52568a59f3f06~mv2.jpg/20241121_1.jpg#originWidth=4032&originHeight=3024"",""title"":""20241121_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}},{""description"":"""",""fileName"":""20241121_2.jpg"",""slug"":""080b1e_4b1e6f3b4c3f4c50b624b5200967df30~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_4b1e6f3b4c3f4c50b624b5200967df30~mv2.jpg/20241121_2.jpg#originWidth=4032&originHeight=3024"",""title"":""20241121_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3024,""width"":4032}}]","/news-1/","aaaaea64-3606-4e6c-8361-00201e3c0695",2026-03-14T09:50:06Z,2026-04-19T09:30:42Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"June 14-15, 2023",2023-06-14T00:00:00Z,2023-06-15T00:00:00Z,"External","The MEIC Lab was invited to Gunsan, South Korea to work in collaboration with the KR research group on integrating some of their systems with Engineering Soft Power technologies. The MEIC Lab used this opportunity to begin work on the project by collecting the neccessary data and begining the neccessary processing.","Business Trip with KR Research Group","[{""description"":"""",""fileName"":""20230614_1.jpg"",""slug"":""56ae54_a583bb0437f14a54a761333fe54761a5~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/56ae54_a583bb0437f14a54a761333fe54761a5~mv2.jpg/20230614_1.jpg#originWidth=4000&originHeight=3000"",""title"":""20230614_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3000,""width"":4000}},{""description"":"""",""fileName"":""20230614_3.jpg"",""slug"":""56ae54_188ba9f04c88498ea25f63086dc1f81e~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/56ae54_188ba9f04c88498ea25f63086dc1f81e~mv2.jpg/20230614_3.jpg#originWidth=4000&originHeight=3000"",""title"":""20230614_3.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3000,""width"":4000}},{""description"":"""",""fileName"":""20230614_2.jpg"",""slug"":""56ae54_fa7631129d26474f9bec464b403f7ef1~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/56ae54_fa7631129d26474f9bec464b403f7ef1~mv2.jpg/20230614_2.jpg#originWidth=4000&originHeight=3000"",""title"":""20230614_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":3000,""width"":4000}}]","/news-1/","ad395422-0792-4aba-b6fd-ee42f0cee5dd",2026-03-14T09:50:06Z,2026-04-19T09:34:25Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"April 1, 2026",2026-04-01T03:00:00Z,2026-04-01T03:00:00Z,"Internal","On April 1st, MEIC Lab held a warm farewell party to celebrate the graduation of Jonathan Boyack, who has successfully completed both their Master's and Ph.D. programs with us.
From March 2021 to March 2026, Jonathan Boyack has shown exceptional dedication and made significant contributions to our research in Structural Health Monitoring, Computer Vision, Visual Analysis, Electric Vehicle System Optimization, and Deep Learning. Spending five years growing together—from a Master's student to an independent Ph.D. researcher—has been a remarkable journey.
We deeply appreciate all the hard work, passion, and leadership you have poured into the lab over the years. Congratulations, Dr. Jonathan Boyack! We wish you the absolute best in your future endeavors and look forward to your continued success.","Ph.D. Boyack Farewell Party","[{""description"":"""",""fileName"":""20260104_1.jpg"",""slug"":""c34d7e_3a8d168613fc4a7dbe4a4c93a323a38d~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_3a8d168613fc4a7dbe4a4c93a323a38d~mv2.jpg/20260104_1.jpg#originWidth=3024&originHeight=4032"",""title"":""20260104_1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":4032,""width"":3024}},{""description"":"""",""fileName"":""20260401_2.jpg"",""slug"":""c34d7e_dbe169a7cf6e41eeb7c6047985c43344~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_dbe169a7cf6e41eeb7c6047985c43344~mv2.jpg/20260401_2.jpg#originWidth=3024&originHeight=4032"",""title"":""20260401_2.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":4032,""width"":3024}},{""description"":"""",""fileName"":""20260401_3.jpg"",""slug"":""c34d7e_ebf89e8702884c2d81d57b4f20d9b628~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/c34d7e_ebf89e8702884c2d81d57b4f20d9b628~mv2.jpg/20260401_3.jpg#originWidth=4284&originHeight=5712"",""title"":""20260401_3.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":5712,""width"":4284}}]","/news-1/","ad797994-3bde-4597-afed-6607c66389d8",2026-04-05T16:28:06Z,2026-04-29T06:29:40Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"November 22, 2022",2022-11-22T00:00:00Z,2022-11-22T00:00:00Z,"External","Prof. Jongseong Brad Choi was invited to deliver a seminar at Hanyang University, in their ME Graduate Student Seminar Series. His talk was entitled “Metaverse Platform Development for Human-Machine Collaborative Remote Assessment of Infrastructures.","Invited Talk at Hanyang University","[{""description"":"""",""fileName"":""22Nov2022#1.jpg"",""slug"":""754fc9_c77fbfeb6ecd4634a08481f6db6c7210~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/754fc9_c77fbfeb6ecd4634a08481f6db6c7210~mv2.jpg/22Nov2022%25231.jpg#originWidth=1440&originHeight=1080"",""title"":""22Nov2022#1.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1080,""width"":1440}},{""description"":"""",""fileName"":""22Nov2022#2.PNG"",""slug"":""754fc9_28cb065a2edd4e9f87d00e8c6ba4f488~mv2.png"",""alt"":"""",""src"":""wix:image://v1/754fc9_28cb065a2edd4e9f87d00e8c6ba4f488~mv2.png/22Nov2022%25232.PNG#originWidth=2148&originHeight=1208"",""title"":""22Nov2022#2.PNG"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1208,""width"":2148}}]","/news-1/","b0f5c600-7242-4954-afc0-af066093c279",2026-03-14T09:50:06Z,2026-04-19T09:36:54Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"September 23, 2022",2022-09-23T00:00:00Z,2022-09-23T00:00:00Z,"External","Prof. Jongseong Brad Choi was invited to deliver a seminar at National Museum of Modern and Contemporary Art, Korea (국립현대미술관 청주) in their Preservation Science Lecture Series. His talk was entitled “Computer Vision engaged Lifecycle Assessment of Cultural Heritages” (컴퓨터비전 및 인공지능을 활용한 건축문화유산 생애주기 관리 자동화).","Invited Talk at  National Museum of Modern and Contemporary Art, Korea","[{""description"":"""",""fileName"":""sep_23_2022.png"",""slug"":""754fc9_c033108f7cfb4080977a0baa111429d1~mv2.png"",""alt"":"""",""src"":""wix:image://v1/754fc9_c033108f7cfb4080977a0baa111429d1~mv2.png/sep_23_2022.png#originWidth=876&originHeight=578"",""title"":""sep_23_2022.png"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":578,""width"":876}}]","/news-1/","b66c2467-447e-4513-b1f2-4ef747964f4f",2026-03-14T09:50:06Z,2026-04-19T09:39:33Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
"July 10, 2024",2024-07-10T00:00:00Z,2024-07-10T00:00:00Z,"Internal","MEICers gathered for a volleyball game after our weekly meeting, seeking excitement and better teamwork. Team Professor emerged victorious in the match. To celebrate, we enjoyed a night out at the K-BBQ place, bonding over delicious food and shared laughter.","MEIC Olympic Games","[{""description"":"""",""fileName"":""20240710_edited.jpg"",""slug"":""080b1e_16ee494a4c64422b9c83f9931e055395~mv2.jpg"",""alt"":"""",""src"":""wix:image://v1/080b1e_16ee494a4c64422b9c83f9931e055395~mv2.jpg/20240710_edited.jpg#originWidth=1440&originHeight=1080"",""title"":""20240710_edited.jpg"",""type"":""image"",""settings"":{""focalPoint"":[0.5,0.5],""height"":1080,""width"":1440}}]","/news-1/","b81c4f52-a1a3-4e12-83e4-04a32ba95651",2026-03-14T09:50:06Z,2026-04-19T06:33:28Z,"c34d7e27-16d5-4414-aee5-9caafedd1860"
